borough,station,boothremote,date,ridership
Manhattan,42 St-Bryant Pk,('N504'-'R021'),2014-06-02 00:00:00,17698
Manhattan,42 St-Bryant Pk,('N504'-'R021'),2014-06-03 00:00:00,18759
Manhattan,42 St-Bryant Pk,('N504'-'R021'),2014-06-04 00:00:00,19053
Manhattan,42 St-Bryant Pk,('N504'-'R021'),2014-06-05 00:00:00,18173
Manhattan,42 St-Bryant Pk,('N504'-'R021'),2014-06-06 00:00:00,17380
Manhattan,42 St-Bryant Pk,('N504'-'R021'),2014-06-07 00:00:00,5371
Manhattan,42 St-Bryant Pk,('N504'-'R021'),2014-06-08 00:00:00,3969
Manhattan,42 St-Bryant Pk,('N504'-'R021'),2014-06-09 00:00:00,17301
Manhattan,42 St-Bryant Pk,('N504'-'R021'),2014-06-10 00:00:00,18620
Manhattan,42 St-Bryant Pk,('N504'-'R021'),2014-06-11 00:00:00,18126
Manhattan,42 St-Bryant Pk,('N504'-'R021'),2014-06-12 00:00:00,18115
Manhattan,42 St-Bryant Pk,('N504'-'R021'),2014-06-13 00:00:00,16720
Manhattan,42 St-Bryant Pk,('N504'-'R021'),2014-06-14 00:00:00,5059
Manhattan,42 St-Bryant Pk,('N504'-'R021'),2014-06-15 00:00:00,3517
Manhattan,42 St-Bryant Pk,('N504'-'R021'),2014-06-16 00:00:00,18085
Manhattan,42 St-Bryant Pk,('N504'-'R021'),2014-06-17 00:00:00,18903
Manhattan,42 St-Bryant Pk,('N504'-'R021'),2014-06-18 00:00:00,18678
Manhattan,42 St-Bryant Pk,('N504'-'R021'),2014-06-19 00:00:00,18720
Manhattan,42 St-Bryant Pk,('N504'-'R021'),2014-06-20 00:00:00,16894
Manhattan,42 St-Bryant Pk,('N504'-'R021'),2014-06-21 00:00:00,5751
Manhattan,42 St-Bryant Pk,('N504'-'R021'),2014-06-22 00:00:00,4050
Manhattan,42 St-Bryant Pk,('N504'-'R021'),2014-06-23 00:00:00,18002
Manhattan,42 St-Bryant Pk,('N504'-'R021'),2014-06-24 00:00:00,18315
Manhattan,42 St-Bryant Pk,('N504'-'R021'),2014-06-25 00:00:00,18842
Manhattan,42 St-Bryant Pk,('N504'-'R021'),2014-06-26 00:00:00,18388
Manhattan,42 St-Bryant Pk,('N504'-'R021'),2014-06-27 00:00:00,16778
Manhattan,42 St-Bryant Pk,('N504'-'R021'),2014-06-28 00:00:00,5643
Manhattan,42 St-Bryant Pk,('N504'-'R021'),2014-06-29 00:00:00,4407
Manhattan,42 St-Bryant Pk,('N504'-'R021'),2014-06-30 00:00:00,18026
Manhattan,42 St-Bryant Pk,('N504'-'R021'),2014-07-01 00:00:00,18320
Manhattan,42 St-Bryant Pk,('N504'-'R021'),2014-07-02 00:00:00,18221
Manhattan,42 St-Bryant Pk,('N504'-'R021'),2014-07-03 00:00:00,15041
Manhattan,42 St-Bryant Pk,('N504'-'R021'),2014-07-04 00:00:00,3354
Manhattan,42 St-Bryant Pk,('N504'-'R021'),2014-07-05 00:00:00,3853
Manhattan,42 St-Bryant Pk,('N504'-'R021'),2014-07-06 00:00:00,3230
Manhattan,42 St-Bryant Pk,('N504'-'R021'),2014-07-07 00:00:00,17451
Manhattan,42 St-Bryant Pk,('N504'-'R021'),2014-07-08 00:00:00,18132
Manhattan,42 St-Bryant Pk,('N504'-'R021'),2014-07-09 00:00:00,17942
Manhattan,42 St-Bryant Pk,('N504'-'R021'),2014-07-10 00:00:00,18516
Manhattan,42 St-Bryant Pk,('N504'-'R021'),2014-07-11 00:00:00,16512
Manhattan,42 St-Bryant Pk,('N504'-'R021'),2014-07-12 00:00:00,4932
Manhattan,42 St-Bryant Pk,('N504'-'R021'),2014-07-13 00:00:00,3447
Manhattan,42 St-Bryant Pk,('N504'-'R021'),2014-07-14 00:00:00,17391
Manhattan,42 St-Bryant Pk,('N504'-'R021'),2014-07-15 00:00:00,18126
Manhattan,42 St-Bryant Pk,('N504'-'R021'),2014-07-16 00:00:00,18200
Manhattan,42 St-Bryant Pk,('N504'-'R021'),2014-07-17 00:00:00,18437
Manhattan,42 St-Bryant Pk,('N504'-'R021'),2014-07-18 00:00:00,16861
Manhattan,42 St-Bryant Pk,('N504'-'R021'),2014-07-19 00:00:00,5188
Manhattan,42 St-Bryant Pk,('N504'-'R021'),2014-07-20 00:00:00,3812
Manhattan,42 St-Bryant Pk,('N504'-'R021'),2014-07-21 00:00:00,18005
Manhattan,42 St-Bryant Pk,('N504'-'R021'),2014-07-22 00:00:00,18820
Manhattan,42 St-Bryant Pk,('N504'-'R021'),2014-07-23 00:00:00,19084
Manhattan,42 St-Bryant Pk,('N504'-'R021'),2014-07-24 00:00:00,18927
Manhattan,42 St-Bryant Pk,('N504'-'R021'),2014-07-25 00:00:00,16898
Manhattan,42 St-Bryant Pk,('N504'-'R021'),2014-07-26 00:00:00,5447
Manhattan,42 St-Bryant Pk,('N504'-'R021'),2014-07-27 00:00:00,3881
Manhattan,42 St-Bryant Pk,('N504'-'R021'),2014-07-28 00:00:00,17597
Manhattan,42 St-Bryant Pk,('N504'-'R021'),2014-07-29 00:00:00,18176
Manhattan,42 St-Bryant Pk,('N504'-'R021'),2014-07-30 00:00:00,18500
Manhattan,42 St-Bryant Pk,('N504'-'R021'),2014-07-31 00:00:00,18047
Manhattan,42 St-Bryant Pk,('N504'-'R021'),2014-08-01 00:00:00,16100
Manhattan,42 St-Bryant Pk,('N504'-'R021'),2014-08-02 00:00:00,4766
Manhattan,42 St-Bryant Pk,('N504'-'R021'),2014-08-03 00:00:00,3357
Manhattan,42 St-Bryant Pk,('N504'-'R021'),2014-08-04 00:00:00,17990
Manhattan,42 St-Bryant Pk,('N504'-'R021'),2014-08-05 00:00:00,17774
Manhattan,42 St-Bryant Pk,('N504'-'R021'),2014-08-06 00:00:00,18327
Manhattan,42 St-Bryant Pk,('N504'-'R021'),2014-08-07 00:00:00,18715
Manhattan,42 St-Bryant Pk,('N504'-'R021'),2014-08-08 00:00:00,16314
Manhattan,42 St-Bryant Pk,('N504'-'R021'),2014-08-09 00:00:00,5213
Manhattan,42 St-Bryant Pk,('N504'-'R021'),2014-08-10 00:00:00,4686
Manhattan,42 St-Bryant Pk,('N504'-'R021'),2014-08-11 00:00:00,17642
Manhattan,42 St-Bryant Pk,('N504'-'R021'),2014-08-12 00:00:00,18095
Manhattan,42 St-Bryant Pk,('N504'-'R021'),2014-08-13 00:00:00,17964
Manhattan,42 St-Bryant Pk,('N504'-'R021'),2014-08-14 00:00:00,18477
Manhattan,42 St-Bryant Pk,('N504'-'R021'),2014-08-15 00:00:00,15895
Manhattan,42 St-Bryant Pk,('N504'-'R021'),2014-08-16 00:00:00,5074
Manhattan,42 St-Bryant Pk,('N504'-'R021'),2014-08-17 00:00:00,3551
Manhattan,42 St-Bryant Pk,('N504'-'R021'),2014-08-18 00:00:00,18025
Manhattan,42 St-Bryant Pk,('N504'-'R021'),2014-08-19 00:00:00,18003
Manhattan,42 St-Bryant Pk,('N504'-'R021'),2014-08-20 00:00:00,18000
Manhattan,42 St-Bryant Pk,('N504'-'R021'),2014-08-21 00:00:00,17921
Manhattan,42 St-Bryant Pk,('N504'-'R021'),2014-08-22 00:00:00,16007
Manhattan,42 St-Bryant Pk,('N504'-'R021'),2014-08-23 00:00:00,5269
Manhattan,42 St-Bryant Pk,('N504'-'R021'),2014-08-24 00:00:00,3959
Manhattan,42 St-Bryant Pk,('N504'-'R021'),2014-08-25 00:00:00,17107
Manhattan,42 St-Bryant Pk,('N504'-'R021'),2014-08-26 00:00:00,17629
Manhattan,42 St-Bryant Pk,('N504'-'R021'),2014-08-27 00:00:00,17849
Manhattan,42 St-Bryant Pk,('N504'-'R021'),2014-08-28 00:00:00,17166
Manhattan,42 St-Bryant Pk,('N504'-'R021'),2014-08-29 00:00:00,12933
Manhattan,148 St-Lenox,('R309'-'R345'),2014-05-24 00:00:00,2
Manhattan,148 St-Lenox,('R309'-'R345'),2014-05-25 00:00:00,1
Manhattan,148 St-Lenox,('R309'-'R345'),2014-05-26 00:00:00,0
Manhattan,148 St-Lenox,('R309'-'R345'),2014-05-27 00:00:00,4030
Manhattan,148 St-Lenox,('R309'-'R345'),2014-05-28 00:00:00,4076
Manhattan,148 St-Lenox,('R309'-'R345'),2014-05-29 00:00:00,4207
Manhattan,148 St-Lenox,('R309'-'R345'),2014-05-30 00:00:00,4347
Manhattan,148 St-Lenox,('R309'-'R345'),2014-05-31 00:00:00,1
Manhattan,148 St-Lenox,('R309'-'R345'),2014-06-01 00:00:00,0
Manhattan,148 St-Lenox,('R309'-'R345'),2014-06-02 00:00:00,4232
Manhattan,148 St-Lenox,('R309'-'R345'),2014-06-03 00:00:00,3983
Manhattan,148 St-Lenox,('R309'-'R345'),2014-06-04 00:00:00,4072
Manhattan,148 St-Lenox,('R309'-'R345'),2014-06-05 00:00:00,3552
Manhattan,148 St-Lenox,('R309'-'R345'),2014-06-06 00:00:00,4197
Manhattan,148 St-Lenox,('R309'-'R345'),2014-06-07 00:00:00,2202
Manhattan,148 St-Lenox,('R309'-'R345'),2014-06-08 00:00:00,1740
Manhattan,148 St-Lenox,('R309'-'R345'),2014-06-09 00:00:00,3798
Manhattan,148 St-Lenox,('R309'-'R345'),2014-06-10 00:00:00,4321
Manhattan,148 St-Lenox,('R309'-'R345'),2014-06-11 00:00:00,4079
Manhattan,148 St-Lenox,('R309'-'R345'),2014-06-12 00:00:00,4156
Manhattan,148 St-Lenox,('R309'-'R345'),2014-06-13 00:00:00,4095
Manhattan,148 St-Lenox,('R309'-'R345'),2014-06-14 00:00:00,2372
Manhattan,148 St-Lenox,('R309'-'R345'),2014-06-15 00:00:00,1778
Manhattan,148 St-Lenox,('R309'-'R345'),2014-06-16 00:00:00,4024
Manhattan,148 St-Lenox,('R309'-'R345'),2014-06-17 00:00:00,3967
Manhattan,148 St-Lenox,('R309'-'R345'),2014-06-18 00:00:00,4050
Manhattan,148 St-Lenox,('R309'-'R345'),2014-06-19 00:00:00,3929
Manhattan,148 St-Lenox,('R309'-'R345'),2014-06-20 00:00:00,4009
Manhattan,148 St-Lenox,('R309'-'R345'),2014-06-21 00:00:00,2254
Manhattan,148 St-Lenox,('R309'-'R345'),2014-06-22 00:00:00,1745
Manhattan,148 St-Lenox,('R309'-'R345'),2014-06-23 00:00:00,3714
Manhattan,148 St-Lenox,('R309'-'R345'),2014-06-24 00:00:00,3796
Manhattan,148 St-Lenox,('R309'-'R345'),2014-06-25 00:00:00,3707
Manhattan,148 St-Lenox,('R309'-'R345'),2014-06-26 00:00:00,3977
Manhattan,148 St-Lenox,('R309'-'R345'),2014-06-27 00:00:00,3633
Manhattan,148 St-Lenox,('R309'-'R345'),2014-06-28 00:00:00,2324
Manhattan,148 St-Lenox,('R309'-'R345'),2014-06-29 00:00:00,1924
Manhattan,148 St-Lenox,('R309'-'R345'),2014-06-30 00:00:00,3364
Manhattan,148 St-Lenox,('R309'-'R345'),2014-07-01 00:00:00,3613
Manhattan,148 St-Lenox,('R309'-'R345'),2014-07-02 00:00:00,3537
Manhattan,148 St-Lenox,('R309'-'R345'),2014-07-03 00:00:00,3511
Manhattan,148 St-Lenox,('R309'-'R345'),2014-07-04 00:00:00,1950
Manhattan,148 St-Lenox,('R309'-'R345'),2014-07-05 00:00:00,2114
Manhattan,148 St-Lenox,('R309'-'R345'),2014-07-06 00:00:00,1696
Manhattan,148 St-Lenox,('R309'-'R345'),2014-07-07 00:00:00,3609
Manhattan,148 St-Lenox,('R309'-'R345'),2014-07-08 00:00:00,3699
Manhattan,148 St-Lenox,('R309'-'R345'),2014-07-09 00:00:00,3787
Manhattan,148 St-Lenox,('R309'-'R345'),2014-07-10 00:00:00,3788
Manhattan,148 St-Lenox,('R309'-'R345'),2014-07-11 00:00:00,3641
Manhattan,148 St-Lenox,('R309'-'R345'),2014-07-12 00:00:00,2275
Manhattan,148 St-Lenox,('R309'-'R345'),2014-07-13 00:00:00,1788
Manhattan,148 St-Lenox,('R309'-'R345'),2014-07-14 00:00:00,3576
Manhattan,148 St-Lenox,('R309'-'R345'),2014-07-15 00:00:00,3594
Manhattan,148 St-Lenox,('R309'-'R345'),2014-07-16 00:00:00,3789
Manhattan,148 St-Lenox,('R309'-'R345'),2014-07-17 00:00:00,3869
Manhattan,148 St-Lenox,('R309'-'R345'),2014-07-18 00:00:00,3699
Manhattan,148 St-Lenox,('R309'-'R345'),2014-07-19 00:00:00,2357
Manhattan,148 St-Lenox,('R309'-'R345'),2014-07-20 00:00:00,1844
Manhattan,148 St-Lenox,('R309'-'R345'),2014-07-21 00:00:00,3732
Manhattan,148 St-Lenox,('R309'-'R345'),2014-07-22 00:00:00,3809
Manhattan,148 St-Lenox,('R309'-'R345'),2014-07-23 00:00:00,3800
Manhattan,148 St-Lenox,('R309'-'R345'),2014-07-24 00:00:00,3810
Manhattan,148 St-Lenox,('R309'-'R345'),2014-07-25 00:00:00,3690
Manhattan,148 St-Lenox,('R309'-'R345'),2014-07-26 00:00:00,2335
Manhattan,148 St-Lenox,('R309'-'R345'),2014-07-27 00:00:00,1900
Manhattan,148 St-Lenox,('R309'-'R345'),2014-07-28 00:00:00,3519
Manhattan,148 St-Lenox,('R309'-'R345'),2014-07-29 00:00:00,3656
Manhattan,148 St-Lenox,('R309'-'R345'),2014-07-30 00:00:00,3835
Manhattan,148 St-Lenox,('R309'-'R345'),2014-07-31 00:00:00,3826
Manhattan,148 St-Lenox,('R309'-'R345'),2014-08-01 00:00:00,3769
Manhattan,148 St-Lenox,('R309'-'R345'),2014-08-02 00:00:00,2368
Manhattan,148 St-Lenox,('R309'-'R345'),2014-08-03 00:00:00,1741
Manhattan,148 St-Lenox,('R309'-'R345'),2014-08-04 00:00:00,3667
Manhattan,148 St-Lenox,('R309'-'R345'),2014-08-05 00:00:00,3414
Manhattan,148 St-Lenox,('R309'-'R345'),2014-08-06 00:00:00,3751
Manhattan,148 St-Lenox,('R309'-'R345'),2014-08-07 00:00:00,3633
Manhattan,148 St-Lenox,('R309'-'R345'),2014-08-08 00:00:00,3608
Manhattan,148 St-Lenox,('R309'-'R345'),2014-08-09 00:00:00,2365
Manhattan,148 St-Lenox,('R309'-'R345'),2014-08-10 00:00:00,1958
Manhattan,148 St-Lenox,('R309'-'R345'),2014-08-11 00:00:00,3218
Manhattan,148 St-Lenox,('R309'-'R345'),2014-08-12 00:00:00,3491
Manhattan,148 St-Lenox,('R309'-'R345'),2014-08-13 00:00:00,3562
Manhattan,148 St-Lenox,('R309'-'R345'),2014-08-14 00:00:00,3661
Manhattan,148 St-Lenox,('R309'-'R345'),2014-08-15 00:00:00,3496
Manhattan,148 St-Lenox,('R309'-'R345'),2014-08-16 00:00:00,2404
Manhattan,148 St-Lenox,('R309'-'R345'),2014-08-17 00:00:00,1922
Manhattan,148 St-Lenox,('R309'-'R345'),2014-08-18 00:00:00,3008
Manhattan,148 St-Lenox,('R309'-'R345'),2014-08-19 00:00:00,3475
Manhattan,148 St-Lenox,('R309'-'R345'),2014-08-20 00:00:00,3507
Manhattan,148 St-Lenox,('R309'-'R345'),2014-08-21 00:00:00,3535
Manhattan,148 St-Lenox,('R309'-'R345'),2014-08-22 00:00:00,3638
Manhattan,148 St-Lenox,('R309'-'R345'),2014-08-23 00:00:00,2439
Manhattan,148 St-Lenox,('R309'-'R345'),2014-08-24 00:00:00,1939
Manhattan,148 St-Lenox,('R309'-'R345'),2014-08-25 00:00:00,3276
Manhattan,148 St-Lenox,('R309'-'R345'),2014-08-26 00:00:00,3394
Manhattan,148 St-Lenox,('R309'-'R345'),2014-08-27 00:00:00,3476
Manhattan,148 St-Lenox,('R309'-'R345'),2014-08-28 00:00:00,3558
Manhattan,148 St-Lenox,('R309'-'R345'),2014-08-29 00:00:00,3256
Manhattan,Dyckman St,('R186'-'R036'),2014-05-24 00:00:00,5460
Manhattan,Dyckman St,('R186'-'R036'),2014-05-25 00:00:00,4831
Manhattan,Dyckman St,('R186'-'R036'),2014-05-26 00:00:00,5213
Manhattan,Dyckman St,('R186'-'R036'),2014-05-27 00:00:00,7631
Manhattan,Dyckman St,('R186'-'R036'),2014-05-28 00:00:00,7522
Manhattan,Dyckman St,('R186'-'R036'),2014-05-29 00:00:00,7638
Manhattan,Dyckman St,('R186'-'R036'),2014-05-30 00:00:00,7887
Manhattan,Dyckman St,('R186'-'R036'),2014-05-31 00:00:00,0
Manhattan,Dyckman St,('R186'-'R036'),2014-06-01 00:00:00,0
Manhattan,Dyckman St,('R186'-'R036'),2014-06-02 00:00:00,6978
Manhattan,Dyckman St,('R186'-'R036'),2014-06-03 00:00:00,7289
Manhattan,Dyckman St,('R186'-'R036'),2014-06-04 00:00:00,7473
Manhattan,Dyckman St,('R186'-'R036'),2014-06-05 00:00:00,6618
Manhattan,Dyckman St,('R186'-'R036'),2014-06-06 00:00:00,7755
Manhattan,Dyckman St,('R186'-'R036'),2014-06-07 00:00:00,5466
Manhattan,Dyckman St,('R186'-'R036'),2014-06-08 00:00:00,4648
Manhattan,Dyckman St,('R186'-'R036'),2014-06-09 00:00:00,6925
Manhattan,Dyckman St,('R186'-'R036'),2014-06-10 00:00:00,7527
Manhattan,Dyckman St,('R186'-'R036'),2014-06-11 00:00:00,7278
Manhattan,Dyckman St,('R186'-'R036'),2014-06-12 00:00:00,7323
Manhattan,Dyckman St,('R186'-'R036'),2014-06-13 00:00:00,7353
Manhattan,Dyckman St,('R186'-'R036'),2014-06-14 00:00:00,5737
Manhattan,Dyckman St,('R186'-'R036'),2014-06-15 00:00:00,4610
Manhattan,Dyckman St,('R186'-'R036'),2014-06-16 00:00:00,7529
Manhattan,Dyckman St,('R186'-'R036'),2014-06-17 00:00:00,7406
Manhattan,Dyckman St,('R186'-'R036'),2014-06-18 00:00:00,7530
Manhattan,Dyckman St,('R186'-'R036'),2014-06-19 00:00:00,9061
Manhattan,Dyckman St,('R186'-'R036'),2014-06-20 00:00:00,7731
Manhattan,Dyckman St,('R186'-'R036'),2014-06-21 00:00:00,5658
Manhattan,Dyckman St,('R186'-'R036'),2014-06-22 00:00:00,4592
Manhattan,Dyckman St,('R186'-'R036'),2014-06-23 00:00:00,7343
Manhattan,Dyckman St,('R186'-'R036'),2014-06-24 00:00:00,7575
Manhattan,Dyckman St,('R186'-'R036'),2014-06-25 00:00:00,7236
Manhattan,Dyckman St,('R186'-'R036'),2014-06-26 00:00:00,7529
Manhattan,Dyckman St,('R186'-'R036'),2014-06-27 00:00:00,7266
Manhattan,Dyckman St,('R186'-'R036'),2014-06-28 00:00:00,8095
Manhattan,Dyckman St,('R186'-'R036'),2014-06-29 00:00:00,7215
Manhattan,Dyckman St,('R186'-'R036'),2014-06-30 00:00:00,6900
Manhattan,Dyckman St,('R186'-'R036'),2014-07-01 00:00:00,6974
Manhattan,Dyckman St,('R186'-'R036'),2014-07-02 00:00:00,6323
Manhattan,Dyckman St,('R186'-'R036'),2014-07-03 00:00:00,4669
Manhattan,Dyckman St,('R186'-'R036'),2014-07-04 00:00:00,4768
Manhattan,Dyckman St,('R186'-'R036'),2014-07-05 00:00:00,7460
Manhattan,Dyckman St,('R186'-'R036'),2014-07-06 00:00:00,6406
Manhattan,Dyckman St,('R186'-'R036'),2014-07-07 00:00:00,7048
Manhattan,Dyckman St,('R186'-'R036'),2014-07-08 00:00:00,7001
Manhattan,Dyckman St,('R186'-'R036'),2014-07-09 00:00:00,7133
Manhattan,Dyckman St,('R186'-'R036'),2014-07-10 00:00:00,7222
Manhattan,Dyckman St,('R186'-'R036'),2014-07-11 00:00:00,7065
Manhattan,Dyckman St,('R186'-'R036'),2014-07-12 00:00:00,8113
Manhattan,Dyckman St,('R186'-'R036'),2014-07-13 00:00:00,6514
Manhattan,Dyckman St,('R186'-'R036'),2014-07-14 00:00:00,6602
Manhattan,Dyckman St,('R186'-'R036'),2014-07-15 00:00:00,6648
Manhattan,Dyckman St,('R186'-'R036'),2014-07-16 00:00:00,6930
Manhattan,Dyckman St,('R186'-'R036'),2014-07-17 00:00:00,7233
Manhattan,Dyckman St,('R186'-'R036'),2014-07-18 00:00:00,7123
Manhattan,Dyckman St,('R186'-'R036'),2014-07-19 00:00:00,7929
Manhattan,Dyckman St,('R186'-'R036'),2014-07-20 00:00:00,6708
Manhattan,Dyckman St,('R186'-'R036'),2014-07-21 00:00:00,7020
Manhattan,Dyckman St,('R186'-'R036'),2014-07-22 00:00:00,6367
Manhattan,Dyckman St,('R186'-'R036'),2014-07-23 00:00:00,6783
Manhattan,Dyckman St,('R186'-'R036'),2014-07-24 00:00:00,6964
Manhattan,Dyckman St,('R186'-'R036'),2014-07-25 00:00:00,7089
Manhattan,Dyckman St,('R186'-'R036'),2014-07-26 00:00:00,6315
Manhattan,Dyckman St,('R186'-'R036'),2014-07-27 00:00:00,4868
Manhattan,Dyckman St,('R186'-'R036'),2014-07-28 00:00:00,6822
Manhattan,Dyckman St,('R186'-'R036'),2014-07-29 00:00:00,7248
Manhattan,Dyckman St,('R186'-'R036'),2014-07-30 00:00:00,7181
Manhattan,Dyckman St,('R186'-'R036'),2014-07-31 00:00:00,7093
Manhattan,Dyckman St,('R186'-'R036'),2014-08-01 00:00:00,7014
Manhattan,Dyckman St,('R186'-'R036'),2014-08-02 00:00:00,7413
Manhattan,Dyckman St,('R186'-'R036'),2014-08-03 00:00:00,6512
Manhattan,Dyckman St,('R186'-'R036'),2014-08-04 00:00:00,6824
Manhattan,Dyckman St,('R186'-'R036'),2014-08-05 00:00:00,6924
Manhattan,Dyckman St,('R186'-'R036'),2014-08-06 00:00:00,6487
Manhattan,Dyckman St,('R186'-'R036'),2014-08-07 00:00:00,6958
Manhattan,Dyckman St,('R186'-'R036'),2014-08-08 00:00:00,6933
Manhattan,Dyckman St,('R186'-'R036'),2014-08-09 00:00:00,5998
Manhattan,Dyckman St,('R186'-'R036'),2014-08-10 00:00:00,5549
Manhattan,Dyckman St,('R186'-'R036'),2014-08-11 00:00:00,6834
Manhattan,Dyckman St,('R186'-'R036'),2014-08-12 00:00:00,6377
Manhattan,Dyckman St,('R186'-'R036'),2014-08-13 00:00:00,6427
Manhattan,Dyckman St,('R186'-'R036'),2014-08-14 00:00:00,6598
Manhattan,Dyckman St,('R186'-'R036'),2014-08-15 00:00:00,6551
Manhattan,Dyckman St,('R186'-'R036'),2014-08-16 00:00:00,0
Manhattan,Dyckman St,('R186'-'R036'),2014-08-17 00:00:00,0
Manhattan,Dyckman St,('R186'-'R036'),2014-08-18 00:00:00,5916
Manhattan,Dyckman St,('R186'-'R036'),2014-08-19 00:00:00,6417
Manhattan,Dyckman St,('R186'-'R036'),2014-08-20 00:00:00,6412
Manhattan,Dyckman St,('R186'-'R036'),2014-08-21 00:00:00,6401
Manhattan,Dyckman St,('R186'-'R036'),2014-08-22 00:00:00,6431
Manhattan,Dyckman St,('R186'-'R036'),2014-08-23 00:00:00,5166
Manhattan,Dyckman St,('R186'-'R036'),2014-08-24 00:00:00,4479
Manhattan,Dyckman St,('R186'-'R036'),2014-08-25 00:00:00,6158
Manhattan,Dyckman St,('R186'-'R036'),2014-08-26 00:00:00,6404
Manhattan,Dyckman St,('R186'-'R036'),2014-08-27 00:00:00,6379
Manhattan,Dyckman St,('R186'-'R036'),2014-08-28 00:00:00,6600
Manhattan,Dyckman St,('R186'-'R036'),2014-08-29 00:00:00,5912
Queens,Ditmars Bl-31 S,('R515'-'R095'),2014-05-24 00:00:00,10376
Queens,Ditmars Bl-31 S,('R515'-'R095'),2014-05-25 00:00:00,9205
Queens,Ditmars Bl-31 S,('R515'-'R095'),2014-05-26 00:00:00,8715
Queens,Ditmars Bl-31 S,('R515'-'R095'),2014-05-27 00:00:00,17569
Queens,Ditmars Bl-31 S,('R515'-'R095'),2014-05-28 00:00:00,17812
Queens,Ditmars Bl-31 S,('R515'-'R095'),2014-05-29 00:00:00,18064
Queens,Ditmars Bl-31 S,('R515'-'R095'),2014-05-30 00:00:00,18371
Queens,Ditmars Bl-31 S,('R515'-'R095'),2014-05-31 00:00:00,11799
Queens,Ditmars Bl-31 S,('R515'-'R095'),2014-06-01 00:00:00,8769
Queens,Ditmars Bl-31 S,('R515'-'R095'),2014-06-02 00:00:00,17581
Queens,Ditmars Bl-31 S,('R515'-'R095'),2014-06-03 00:00:00,17718
Queens,Ditmars Bl-31 S,('R515'-'R095'),2014-06-04 00:00:00,18023
Queens,Ditmars Bl-31 S,('R515'-'R095'),2014-06-05 00:00:00,17306
Queens,Ditmars Bl-31 S,('R515'-'R095'),2014-06-06 00:00:00,18408
Queens,Ditmars Bl-31 S,('R515'-'R095'),2014-06-07 00:00:00,11622
Queens,Ditmars Bl-31 S,('R515'-'R095'),2014-06-08 00:00:00,9054
Queens,Ditmars Bl-31 S,('R515'-'R095'),2014-06-09 00:00:00,16800
Queens,Ditmars Bl-31 S,('R515'-'R095'),2014-06-10 00:00:00,18148
Queens,Ditmars Bl-31 S,('R515'-'R095'),2014-06-11 00:00:00,18314
Queens,Ditmars Bl-31 S,('R515'-'R095'),2014-06-12 00:00:00,18124
Queens,Ditmars Bl-31 S,('R515'-'R095'),2014-06-13 00:00:00,17666
Queens,Ditmars Bl-31 S,('R515'-'R095'),2014-06-14 00:00:00,11545
Queens,Ditmars Bl-31 S,('R515'-'R095'),2014-06-15 00:00:00,8224
Queens,Ditmars Bl-31 S,('R515'-'R095'),2014-06-16 00:00:00,17356
Queens,Ditmars Bl-31 S,('R515'-'R095'),2014-06-17 00:00:00,17684
Queens,Ditmars Bl-31 S,('R515'-'R095'),2014-06-18 00:00:00,17832
Queens,Ditmars Bl-31 S,('R515'-'R095'),2014-06-19 00:00:00,17815
Queens,Ditmars Bl-31 S,('R515'-'R095'),2014-06-20 00:00:00,18457
Queens,Ditmars Bl-31 S,('R515'-'R095'),2014-06-21 00:00:00,12316
Queens,Ditmars Bl-31 S,('R515'-'R095'),2014-06-22 00:00:00,9226
Queens,Ditmars Bl-31 S,('R515'-'R095'),2014-06-23 00:00:00,19077
Queens,Ditmars Bl-31 S,('R515'-'R095'),2014-06-24 00:00:00,17678
Queens,Ditmars Bl-31 S,('R515'-'R095'),2014-06-25 00:00:00,17607
Queens,Ditmars Bl-31 S,('R515'-'R095'),2014-06-26 00:00:00,17956
Queens,Ditmars Bl-31 S,('R515'-'R095'),2014-06-27 00:00:00,17811
Queens,Ditmars Bl-31 S,('R515'-'R095'),2014-06-28 00:00:00,11337
Queens,Ditmars Bl-31 S,('R515'-'R095'),2014-06-29 00:00:00,9282
Queens,Ditmars Bl-31 S,('R515'-'R095'),2014-06-30 00:00:00,17066
Queens,Ditmars Bl-31 S,('R515'-'R095'),2014-07-01 00:00:00,17100
Queens,Ditmars Bl-31 S,('R515'-'R095'),2014-07-02 00:00:00,16504
Queens,Ditmars Bl-31 S,('R515'-'R095'),2014-07-03 00:00:00,16175
Queens,Ditmars Bl-31 S,('R515'-'R095'),2014-07-04 00:00:00,8526
Queens,Ditmars Bl-31 S,('R515'-'R095'),2014-07-05 00:00:00,9244
Queens,Ditmars Bl-31 S,('R515'-'R095'),2014-07-06 00:00:00,7894
Queens,Ditmars Bl-31 S,('R515'-'R095'),2014-07-07 00:00:00,15821
Queens,Ditmars Bl-31 S,('R515'-'R095'),2014-07-08 00:00:00,16386
Queens,Ditmars Bl-31 S,('R515'-'R095'),2014-07-09 00:00:00,16658
Queens,Ditmars Bl-31 S,('R515'-'R095'),2014-07-10 00:00:00,17090
Queens,Ditmars Bl-31 S,('R515'-'R095'),2014-07-11 00:00:00,17252
Queens,Ditmars Bl-31 S,('R515'-'R095'),2014-07-12 00:00:00,11325
Queens,Ditmars Bl-31 S,('R515'-'R095'),2014-07-13 00:00:00,8421
Queens,Ditmars Bl-31 S,('R515'-'R095'),2014-07-14 00:00:00,15837
